date,temp_c,rainfall_mm,humidity_pct,wind_ms,city,lat,lon
1984-02-29,14.58,0.0,42.59,1.77,Peshawar,34.0151,71.5805
1984-03-01,15.63,0.0,36.22,1.98,Peshawar,34.0151,71.5805
1984-03-02,15.46,0.0,32.14,2.74,Peshawar,34.0151,71.5805
1984-03-03,16.07,0.0,31.65,1.81,Peshawar,34.0151,71.5805
1984-03-04,16.47,0.01,36.01,2.36,Peshawar,34.0151,71.5805
1984-03-05,16.49,0.01,39.62,1.33,Peshawar,34.0151,71.5805
1984-03-06,17.87,0.0,33.95,1.63,Peshawar,34.0151,71.5805
1984-03-07,17.22,0.0,45.87,2.38,Peshawar,34.0151,71.5805
1984-03-08,18.01,0.0,41.98,2.19,Peshawar,34.0151,71.5805
1984-03-09,20.55,0.0,32.77,1.96,Peshawar,34.0151,71.5805
1984-03-10,21.03,0.0,33.67,2.0,Peshawar,34.0151,71.5805
1984-03-11,19.52,0.0,32.61,2.0,Peshawar,34.0151,71.5805
1984-03-12,17.46,0.0,21.01,2.53,Peshawar,34.0151,71.5805
1984-03-13,19.84,0.07,28.09,2.05,Peshawar,34.0151,71.5805
1984-03-14,21.29,0.08,33.68,2.21,Peshawar,34.0151,71.5805
1984-03-15,20.97,0.01,40.31,2.02,Peshawar,34.0151,71.5805
1984-03-16,21.12,0.43,47.44,2.81,Peshawar,34.0151,71.5805
1984-03-17,17.93,7.76,63.38,2.98,Peshawar,34.0151,71.5805
1984-03-18,14.67,14.96,82.56,2.4,Peshawar,34.0151,71.5805
1984-03-19,16.89,0.0,48.59,2.06,Peshawar,34.0151,71.5805
1984-03-20,19.4,13.68,36.98,1.79,Peshawar,34.0151,71.5805
1984-03-21,21.49,0.0,33.54,1.72,Peshawar,34.0151,71.5805
1984-03-22,23.52,0.0,39.35,1.81,Peshawar,34.0151,71.5805
1984-03-23,24.45,0.0,45.14,2.0,Peshawar,34.0151,71.5805
1984-03-24,23.46,2.09,53.79,2.69,Peshawar,34.0151,71.5805
1984-03-25,20.62,3.61,59.11,2.15,Peshawar,34.0151,71.5805
1984-03-26,22.26,0.05,46.54,2.05,Peshawar,34.0151,71.5805
1984-03-27,23.42,0.0,43.74,1.72,Peshawar,34.0151,71.5805
1984-03-28,24.39,0.03,47.2,2.37,Peshawar,34.0151,71.5805
1984-03-29,25.64,0.0,44.92,1.89,Peshawar,34.0151,71.5805
1984-03-30,25.14,0.04,42.46,2.04,Peshawar,34.0151,71.5805
1984-03-31,21.86,0.86,57.25,2.42,Peshawar,34.0151,71.5805
1984-04-01,18.78,1.79,74.43,2.0,Peshawar,34.0151,71.5805
1984-04-02,20.99,2.86,62.85,2.22,Peshawar,34.0151,71.5805
1984-04-03,19.56,1.39,53.84,2.83,Peshawar,34.0151,71.5805
1984-04-04,20.14,0.01,45.36,2.21,Peshawar,34.0151,71.5805
1984-04-05,18.03,1.15,51.82,2.84,Peshawar,34.0151,71.5805
1984-04-06,19.51,0.0,50.94,1.69,Peshawar,34.0151,71.5805
1984-04-07,20.73,0.04,42.33,2.15,Peshawar,34.0151,71.5805
1984-04-08,18.69,0.0,52.92,4.11,Peshawar,34.0151,71.5805
1984-04-09,21.02,0.0,43.99,1.61,Peshawar,34.0151,71.5805
1984-04-10,23.39,0.01,34.07,1.35,Peshawar,34.0151,71.5805
1984-04-11,24.53,0.0,29.58,1.52,Peshawar,34.0151,71.5805
1984-04-12,26.69,0.0,29.36,2.15,Peshawar,34.0151,71.5805
1984-04-13,25.84,0.03,37.24,2.44,Peshawar,34.0151,71.5805
1984-04-14,27.08,0.0,36.31,1.65,Peshawar,34.0151,71.5805
1984-04-15,27.23,0.0,31.7,1.85,Peshawar,34.0151,71.5805
1984-04-16,28.22,0.0,28.25,1.7,Peshawar,34.0151,71.5805
1984-04-17,28.0,0.23,29.93,2.39,Peshawar,34.0151,71.5805
1984-04-18,26.95,0.0,31.07,2.13,Peshawar,34.0151,71.5805
1984-04-19,26.46,0.01,32.83,2.93,Peshawar,34.0151,71.5805
1984-04-20,23.15,19.62,52.17,2.93,Peshawar,34.0151,71.5805
1984-04-21,23.49,0.0,46.04,2.9,Peshawar,34.0151,71.5805
1984-04-22,24.5,0.9,37.74,2.46,Peshawar,34.0151,71.5805
1984-04-23,25.93,0.17,37.17,1.78,Peshawar,34.0151,71.5805
1984-04-24,26.69,0.0,37.42,1.91,Peshawar,34.0151,71.5805
1984-04-25,28.19,0.0,38.33,1.81,Peshawar,34.0151,71.5805
1984-04-26,29.04,0.09,36.31,2.77,Peshawar,34.0151,71.5805
1984-04-27,28.07,0.6,41.16,1.85,Peshawar,34.0151,71.5805
1984-04-28,26.5,0.36,39.49,1.84,Peshawar,34.0151,71.5805
1984-04-29,27.68,0.03,26.7,2.03,Peshawar,34.0151,71.5805
1984-04-30,26.62,0.01,23.1,2.19,Peshawar,34.0151,71.5805
1984-05-01,28.84,0.01,17.88,1.69,Peshawar,34.0151,71.5805
1984-05-02,29.6,0.0,16.96,2.44,Peshawar,34.0151,71.5805
1984-05-03,30.93,0.14,15.44,2.99,Peshawar,34.0151,71.5805
1984-05-04,30.83,0.06,22.21,1.66,Peshawar,34.0151,71.5805
1984-05-05,31.83,0.0,16.95,2.23,Peshawar,34.0151,71.5805
1984-05-06,32.22,0.0,15.84,2.1,Peshawar,34.0151,71.5805
1984-05-07,33.46,0.01,16.99,1.63,Peshawar,34.0151,71.5805
1984-05-08,33.15,0.06,19.0,1.79,Peshawar,34.0151,71.5805
1984-05-09,32.62,0.25,18.81,2.34,Peshawar,34.0151,71.5805
1984-05-10,33.48,0.0,16.16,2.03,Peshawar,34.0151,71.5805
1984-05-11,32.53,0.29,20.81,2.34,Peshawar,34.0151,71.5805
1984-05-12,32.13,0.1,21.31,1.98,Peshawar,34.0151,71.5805
1984-05-13,32.42,0.01,18.87,2.48,Peshawar,34.0151,71.5805
1984-05-14,31.3,0.0,15.22,1.99,Peshawar,34.0151,71.5805
1984-05-15,31.97,0.09,14.92,2.4,Peshawar,34.0151,71.5805
1984-05-16,31.44,0.2,14.72,2.38,Peshawar,34.0151,71.5805
1984-05-17,30.61,0.14,13.82,2.15,Peshawar,34.0151,71.5805
1984-05-18,31.99,0.0,10.66,2.77,Peshawar,34.0151,71.5805
1984-05-19,32.38,0.0,12.38,2.68,Peshawar,34.0151,71.5805
1984-05-20,31.78,0.0,19.15,1.92,Peshawar,34.0151,71.5805
1984-05-21,32.97,0.0,14.98,2.14,Peshawar,34.0151,71.5805
1984-05-22,34.16,0.0,10.87,2.3,Peshawar,34.0151,71.5805
1984-05-23,36.94,0.0,12.39,2.44,Peshawar,34.0151,71.5805
1984-05-24,36.23,0.0,9.56,1.74,Peshawar,34.0151,71.5805
1984-05-25,36.99,0.0,9.43,1.83,Peshawar,34.0151,71.5805
1984-05-26,36.89,0.0,9.48,2.2,Peshawar,34.0151,71.5805
1984-05-27,37.29,0.0,11.42,2.64,Peshawar,34.0151,71.5805
1984-05-28,37.14,0.0,11.05,1.8,Peshawar,34.0151,71.5805
1984-05-29,36.76,0.0,10.64,2.05,Peshawar,34.0151,71.5805
1984-05-30,38.54,0.01,6.55,2.11,Peshawar,34.0151,71.5805
1984-05-31,38.75,0.0,5.73,2.31,Peshawar,34.0151,71.5805
1984-06-01,38.1,0.0,8.1,2.88,Peshawar,34.0151,71.5805
1984-06-02,38.25,0.0,11.99,3.03,Peshawar,34.0151,71.5805
1984-06-03,38.45,0.0,14.81,4.29,Peshawar,34.0151,71.5805
1984-06-04,38.34,0.0,19.83,2.87,Peshawar,34.0151,71.5805
1984-06-05,37.96,0.0,19.88,2.17,Peshawar,34.0151,71.5805
1984-06-06,37.63,0.0,12.42,2.35,Peshawar,34.0151,71.5805
1984-06-07,37.67,0.0,13.05,1.97,Peshawar,34.0151,71.5805
1984-06-08,38.84,0.0,13.43,2.63,Peshawar,34.0151,71.5805
1984-06-09,39.14,0.0,14.08,2.49,Peshawar,34.0151,71.5805
1984-06-10,39.65,0.0,14.27,2.76,Peshawar,34.0151,71.5805
1984-06-11,37.22,0.0,17.47,2.2,Peshawar,34.0151,71.5805
1984-06-12,35.93,2.07,14.79,2.33,Peshawar,34.0151,71.5805
1984-06-13,35.58,1.22,22.24,2.39,Peshawar,34.0151,71.5805
1984-06-14,35.55,0.0,23.75,3.05,Peshawar,34.0151,71.5805
1984-06-15,36.52,0.0,19.6,2.09,Peshawar,34.0151,71.5805
1984-06-16,38.1,0.0,13.25,1.91,Peshawar,34.0151,71.5805
1984-06-17,37.64,0.0,13.9,2.01,Peshawar,34.0151,71.5805
1984-06-18,36.81,0.0,12.31,2.41,Peshawar,34.0151,71.5805
1984-06-19,34.84,0.12,6.82,3.16,Peshawar,34.0151,71.5805
1984-06-20,34.8,0.04,11.68,1.49,Peshawar,34.0151,71.5805
1984-06-21,35.54,0.0,12.18,1.57,Peshawar,34.0151,71.5805
1984-06-22,36.89,0.0,13.42,2.0,Peshawar,34.0151,71.5805
1984-06-23,37.35,0.0,14.19,2.16,Peshawar,34.0151,71.5805
1984-06-24,38.66,1.15,16.54,2.54,Peshawar,34.0151,71.5805
1984-06-25,38.63,0.0,18.92,2.57,Peshawar,34.0151,71.5805
1984-06-26,38.55,0.0,22.55,2.51,Peshawar,34.0151,71.5805
1984-06-27,38.37,0.14,26.06,3.03,Peshawar,34.0151,71.5805
1984-06-28,37.68,0.0,28.38,2.86,Peshawar,34.0151,71.5805
1984-06-29,36.44,3.63,30.36,2.91,Peshawar,34.0151,71.5805
1984-06-30,35.44,2.55,34.66,2.49,Peshawar,34.0151,71.5805
1984-07-01,35.11,0.15,39.01,3.21,Peshawar,34.0151,71.5805
1984-07-02,35.03,0.03,36.29,3.25,Peshawar,34.0151,71.5805
1984-07-03,35.45,0.0,34.21,2.37,Peshawar,34.0151,71.5805
1984-07-04,36.26,0.0,28.52,2.37,Peshawar,34.0151,71.5805
1984-07-05,37.17,0.05,28.77,3.06,Peshawar,34.0151,71.5805
1984-07-06,36.98,0.01,29.95,3.68,Peshawar,34.0151,71.5805
1984-07-07,36.8,0.31,30.52,4.07,Peshawar,34.0151,71.5805
1984-07-08,35.3,0.44,36.24,3.75,Peshawar,34.0151,71.5805
1984-07-09,34.51,0.31,38.51,4.0,Peshawar,34.0151,71.5805
1984-07-10,34.01,0.22,41.66,3.85,Peshawar,34.0151,71.5805
1984-07-11,32.35,16.95,48.53,3.65,Peshawar,34.0151,71.5805
1984-07-12,29.2,46.46,66.26,2.92,Peshawar,34.0151,71.5805
1984-07-13,30.96,4.74,59.92,2.12,Peshawar,34.0151,71.5805
1984-07-14,32.2,0.0,55.01,2.58,Peshawar,34.0151,71.5805
1984-07-15,33.14,0.0,53.17,2.59,Peshawar,34.0151,71.5805
1984-07-16,33.42,0.0,52.33,2.31,Peshawar,34.0151,71.5805
1984-07-17,33.22,0.04,53.92,2.52,Peshawar,34.0151,71.5805
1984-07-18,29.65,1.39,65.44,3.34,Peshawar,34.0151,71.5805
1984-07-19,30.43,1.77,64.55,3.63,Peshawar,34.0151,71.5805
1984-07-20,29.4,4.29,66.86,4.05,Peshawar,34.0151,71.5805
1984-07-21,28.58,19.62,69.56,0.81,Peshawar,34.0151,71.5805
1984-07-22,30.87,5.17,59.49,2.27,Peshawar,34.0151,71.5805
1984-07-23,32.3,0.43,55.1,1.77,Peshawar,34.0151,71.5805
1984-07-24,32.84,0.15,54.77,1.6,Peshawar,34.0151,71.5805
1984-07-25,33.48,0.14,50.78,1.71,Peshawar,34.0151,71.5805
1984-07-26,33.31,1.71,50.61,2.05,Peshawar,34.0151,71.5805
1984-07-27,33.05,1.54,53.33,1.95,Peshawar,34.0151,71.5805
1984-07-28,33.08,2.25,51.03,2.15,Peshawar,34.0151,71.5805
1984-07-29,30.89,3.6,58.35,2.69,Peshawar,34.0151,71.5805
1984-07-30,30.55,1.75,61.3,3.05,Peshawar,34.0151,71.5805
1984-07-31,32.65,0.05,55.37,2.76,Peshawar,34.0151,71.5805
1984-08-01,32.44,0.01,57.44,3.17,Peshawar,34.0151,71.5805
1984-08-02,31.98,0.48,60.35,2.85,Peshawar,34.0151,71.5805
1984-08-03,32.86,0.08,55.63,2.36,Peshawar,34.0151,71.5805
1984-08-04,34.1,0.0,54.59,2.52,Peshawar,34.0151,71.5805
1984-08-05,31.45,0.08,61.69,2.94,Peshawar,34.0151,71.5805
1984-08-06,32.16,0.04,58.24,2.38,Peshawar,34.0151,71.5805
1984-08-07,33.75,0.51,50.55,2.86,Peshawar,34.0151,71.5805
1984-08-08,33.3,1.67,50.86,2.72,Peshawar,34.0151,71.5805
1984-08-09,33.41,0.81,49.52,2.49,Peshawar,34.0151,71.5805
1984-08-10,34.91,0.0,46.79,2.96,Peshawar,34.0151,71.5805
1984-08-11,32.62,0.02,55.55,3.88,Peshawar,34.0151,71.5805
1984-08-12,31.82,0.04,57.97,2.41,Peshawar,34.0151,71.5805
1984-08-13,34.11,0.07,49.45,3.02,Peshawar,34.0151,71.5805
1984-08-14,33.89,0.02,49.02,3.1,Peshawar,34.0151,71.5805
1984-08-15,34.7,0.16,47.62,3.35,Peshawar,34.0151,71.5805
1984-08-16,32.11,0.55,56.04,4.84,Peshawar,34.0151,71.5805
1984-08-17,30.34,1.62,63.02,3.4,Peshawar,34.0151,71.5805
1984-08-18,31.27,0.0,59.7,3.15,Peshawar,34.0151,71.5805
1984-08-19,32.47,0.28,54.02,3.07,Peshawar,34.0151,71.5805
1984-08-20,31.62,0.33,57.09,3.56,Peshawar,34.0151,71.5805
1984-08-21,32.02,0.33,53.96,3.35,Peshawar,34.0151,71.5805
1984-08-22,32.28,2.21,52.35,3.14,Peshawar,34.0151,71.5805
1984-08-23,29.3,13.08,67.52,2.72,Peshawar,34.0151,71.5805
1984-08-24,30.54,0.11,64.87,2.67,Peshawar,34.0151,71.5805
1984-08-25,32.04,0.1,60.14,3.09,Peshawar,34.0151,71.5805
1984-08-26,32.27,0.21,57.59,3.16,Peshawar,34.0151,71.5805
1984-08-27,31.19,8.02,62.48,3.23,Peshawar,34.0151,71.5805
1984-08-28,29.72,11.78,68.93,2.41,Peshawar,34.0151,71.5805
1984-08-29,30.52,0.09,63.44,2.33,Peshawar,34.0151,71.5805
1984-08-30,31.66,0.03,56.04,2.44,Peshawar,34.0151,71.5805
1984-08-31,31.25,0.0,53.48,1.95,Peshawar,34.0151,71.5805
1984-09-01,30.73,0.34,56.05,2.16,Peshawar,34.0151,71.5805
1984-09-02,29.91,1.1,59.75,2.58,Peshawar,34.0151,71.5805
1984-09-03,29.02,7.85,63.81,2.52,Peshawar,34.0151,71.5805
1984-09-04,29.52,0.0,59.65,2.48,Peshawar,34.0151,71.5805
1984-09-05,29.82,0.0,49.84,2.03,Peshawar,34.0151,71.5805
1984-09-06,28.9,1.93,56.66,1.86,Peshawar,34.0151,71.5805
1984-09-07,27.28,16.72,66.21,2.43,Peshawar,34.0151,71.5805
1984-09-08,25.21,6.88,71.43,2.2,Peshawar,34.0151,71.5805
1984-09-09,26.82,1.68,57.22,1.66,Peshawar,34.0151,71.5805
1984-09-10,27.83,0.0,50.01,2.12,Peshawar,34.0151,71.5805
1984-09-11,27.9,0.0,53.87,2.06,Peshawar,34.0151,71.5805
1984-09-12,27.96,0.0,57.76,1.95,Peshawar,34.0151,71.5805
1984-09-13,28.53,0.0,58.91,2.32,Peshawar,34.0151,71.5805
1984-09-14,27.88,0.0,60.27,2.04,Peshawar,34.0151,71.5805
1984-09-15,28.69,0.02,57.44,2.04,Peshawar,34.0151,71.5805
1984-09-16,29.63,0.0,52.8,1.82,Peshawar,34.0151,71.5805
1984-09-17,30.03,0.0,48.1,1.93,Peshawar,34.0151,71.5805
1984-09-18,28.46,0.24,49.6,2.74,Peshawar,34.0151,71.5805
1984-09-19,27.24,0.08,52.17,1.85,Peshawar,34.0151,71.5805
1984-09-20,26.63,0.0,50.4,1.79,Peshawar,34.0151,71.5805
1984-09-21,26.95,0.17,48.12,1.65,Peshawar,34.0151,71.5805
1984-09-22,26.98,0.04,44.61,1.99,Peshawar,34.0151,71.5805
1984-09-23,26.81,2.38,44.93,1.61,Peshawar,34.0151,71.5805
1984-09-24,24.58,4.16,51.5,1.68,Peshawar,34.0151,71.5805
1984-09-25,24.13,2.23,54.07,1.42,Peshawar,34.0151,71.5805
1984-09-26,25.06,0.0,48.87,1.43,Peshawar,34.0151,71.5805
1984-09-27,25.16,0.0,46.04,2.21,Peshawar,34.0151,71.5805
1984-09-28,24.92,0.0,45.31,1.68,Peshawar,34.0151,71.5805
1984-09-29,25.53,0.0,36.39,1.58,Peshawar,34.0151,71.5805
1984-09-30,25.51,5.02,37.39,1.37,Peshawar,34.0151,71.5805
1984-10-01,25.39,0.0,32.22,1.66,Peshawar,34.0151,71.5805
1984-10-02,25.64,0.0,31.49,1.38,Peshawar,34.0151,71.5805
1984-10-03,25.11,0.0,29.92,1.41,Peshawar,34.0151,71.5805
1984-10-04,24.68,0.0,31.42,1.71,Peshawar,34.0151,71.5805
1984-10-05,24.45,0.0,29.35,1.55,Peshawar,34.0151,71.5805
1984-10-06,23.98,0.0,27.57,1.85,Peshawar,34.0151,71.5805
1984-10-07,23.45,0.0,24.87,1.91,Peshawar,34.0151,71.5805
1984-10-08,22.58,0.0,26.19,2.28,Peshawar,34.0151,71.5805
1984-10-09,22.34,0.06,28.27,2.99,Peshawar,34.0151,71.5805
1984-10-10,22.19,0.0,20.69,2.37,Peshawar,34.0151,71.5805
1984-10-11,23.59,0.0,13.61,2.45,Peshawar,34.0151,71.5805
1984-10-12,21.74,0.0,19.47,1.65,Peshawar,34.0151,71.5805
1984-10-13,22.46,0.0,16.8,1.64,Peshawar,34.0151,71.5805
1984-10-14,23.13,0.0,16.88,1.91,Peshawar,34.0151,71.5805
1984-10-15,23.58,0.0,16.48,1.77,Peshawar,34.0151,71.5805
1984-10-16,23.26,0.0,16.76,1.6,Peshawar,34.0151,71.5805
1984-10-17,23.21,0.0,15.81,1.79,Peshawar,34.0151,71.5805
1984-10-18,23.72,0.0,14.41,1.86,Peshawar,34.0151,71.5805
1984-10-19,23.28,0.0,15.62,1.91,Peshawar,34.0151,71.5805
1984-10-20,23.67,0.0,16.45,1.72,Peshawar,34.0151,71.5805
1984-10-21,23.41,0.0,19.16,2.09,Peshawar,34.0151,71.5805
1984-10-22,23.18,0.0,21.08,1.88,Peshawar,34.0151,71.5805
1984-10-23,22.84,0.0,24.48,2.06,Peshawar,34.0151,71.5805
1984-10-24,23.1,0.0,27.66,1.56,Peshawar,34.0151,71.5805
1984-10-25,22.13,0.0,33.34,1.61,Peshawar,34.0151,71.5805
1984-10-26,21.71,0.0,34.55,2.0,Peshawar,34.0151,71.5805
1984-10-27,21.21,0.0,37.58,1.68,Peshawar,34.0151,71.5805
1984-10-28,20.47,0.0,26.81,2.4,Peshawar,34.0151,71.5805
1984-10-29,19.23,0.0,19.28,2.47,Peshawar,34.0151,71.5805
1984-10-30,18.68,0.0,16.51,2.23,Peshawar,34.0151,71.5805
1984-10-31,18.53,0.0,13.29,1.41,Peshawar,34.0151,71.5805
1984-11-01,18.99,0.0,9.61,2.29,Peshawar,34.0151,71.5805
1984-11-02,19.13,0.0,12.8,1.6,Peshawar,34.0151,71.5805
1984-11-03,18.51,0.0,12.91,1.68,Peshawar,34.0151,71.5805
1984-11-04,18.81,0.0,15.88,1.36,Peshawar,34.0151,71.5805
1984-11-05,19.15,0.0,15.32,1.56,Peshawar,34.0151,71.5805
1984-11-06,19.27,0.0,15.51,1.35,Peshawar,34.0151,71.5805
1984-11-07,19.24,0.0,20.74,1.78,Peshawar,34.0151,71.5805
1984-11-08,18.75,0.26,31.03,1.16,Peshawar,34.0151,71.5805
1984-11-09,18.94,0.03,30.45,1.54,Peshawar,34.0151,71.5805
1984-11-10,16.92,0.0,26.51,1.43,Peshawar,34.0151,71.5805
1984-11-11,18.5,0.01,22.06,1.01,Peshawar,34.0151,71.5805
1984-11-12,18.08,0.0,23.07,1.38,Peshawar,34.0151,71.5805
1984-11-13,18.01,0.0,25.92,1.67,Peshawar,34.0151,71.5805
1984-11-14,17.79,0.02,32.32,1.65,Peshawar,34.0151,71.5805
1984-11-15,18.43,0.01,30.96,1.42,Peshawar,34.0151,71.5805
1984-11-16,17.46,0.34,31.1,1.79,Peshawar,34.0151,71.5805
1984-11-17,16.44,3.35,44.15,2.15,Peshawar,34.0151,71.5805
1984-11-18,16.0,1.22,40.5,2.13,Peshawar,34.0151,71.5805
1984-11-19,16.77,0.0,33.32,1.84,Peshawar,34.0151,71.5805
1984-11-20,16.75,0.38,36.15,1.49,Peshawar,34.0151,71.5805
1984-11-21,15.85,0.0,43.03,2.03,Peshawar,34.0151,71.5805
1984-11-22,13.71,0.1,52.33,2.02,Peshawar,34.0151,71.5805
1984-11-23,12.4,3.6,62.12,2.14,Peshawar,34.0151,71.5805
1984-11-24,13.13,0.0,40.77,1.94,Peshawar,34.0151,71.5805
1984-11-25,13.57,0.0,28.75,2.0,Peshawar,34.0151,71.5805
1984-11-26,14.08,0.0,26.89,1.87,Peshawar,34.0151,71.5805
1984-11-27,14.61,0.0,26.88,1.31,Peshawar,34.0151,71.5805
1984-11-28,14.89,0.0,27.17,1.51,Peshawar,34.0151,71.5805
1984-11-29,14.77,0.0,27.46,1.35,Peshawar,34.0151,71.5805
1984-11-30,14.08,0.0,28.41,1.54,Peshawar,34.0151,71.5805
1984-12-01,14.15,0.0,30.51,1.27,Peshawar,34.0151,71.5805
1984-12-02,14.35,0.0,31.06,1.58,Peshawar,34.0151,71.5805
1984-12-03,14.73,0.0,29.98,2.54,Peshawar,34.0151,71.5805
1984-12-04,14.79,0.0,22.64,2.16,Peshawar,34.0151,71.5805
1984-12-05,14.75,0.0,29.49,1.29,Peshawar,34.0151,71.5805
1984-12-06,13.85,0.0,29.54,1.35,Peshawar,34.0151,71.5805
1984-12-07,13.46,0.0,31.24,1.62,Peshawar,34.0151,71.5805
1984-12-08,9.43,2.68,60.31,2.48,Peshawar,34.0151,71.5805
1984-12-09,11.66,0.25,53.53,2.03,Peshawar,34.0151,71.5805
1984-12-10,11.14,0.98,43.39,2.12,Peshawar,34.0151,71.5805
1984-12-11,12.47,0.01,36.51,1.59,Peshawar,34.0151,71.5805
1984-12-12,9.46,0.47,61.42,1.37,Peshawar,34.0151,71.5805
1984-12-13,11.1,0.0,44.32,2.57,Peshawar,34.0151,71.5805
1984-12-14,10.53,3.84,35.09,1.51,Peshawar,34.0151,71.5805
1984-12-15,11.33,0.0,32.94,1.42,Peshawar,34.0151,71.5805
1984-12-16,11.74,0.0,37.43,1.88,Peshawar,34.0151,71.5805
1984-12-17,10.06,0.01,25.33,3.32,Peshawar,34.0151,71.5805
1984-12-18,9.15,0.0,21.13,2.89,Peshawar,34.0151,71.5805
1984-12-19,9.76,0.0,21.67,1.95,Peshawar,34.0151,71.5805
1984-12-20,9.32,0.0,24.0,1.96,Peshawar,34.0151,71.5805
1984-12-21,7.59,0.0,28.46,1.31,Peshawar,34.0151,71.5805
1984-12-22,8.02,0.0,27.55,1.36,Peshawar,34.0151,71.5805
